accountVo,add_time,address,areaCode,areaName,bussinessHours,cityCode,cityName,clientIp,configVo,countyCode,countyName,createTime,departmentNumber,headStoreId,id,isHeadStore,latitude,latitudeGoogle,longitude,longitudeGoogle,mapTypeCode,merchantName,onlineStatus,operateWid,originStoreName,originStoreNumber,originStoreStatus,parentDepartmentId,password,pid,provinceCode,provinceName,quarantineStatus,roleList,sendMessageVo,siteId,sortNum,storeArea,storeDescription,storeIdList,storeImageUrl,storeLogoUrl,storeName,storeNameList,storeNumber,storeNumberList,storeStatus,storeTagIdList,storeTagVoList,storeTel,storeType
None,2020-04-28,四川省成都市青白江区华金大道二段660号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510113,青白江区,1583424000000,None,None,2010141589,0,30.883324,None,104.247209,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,青白江洪城七兄弟车行,None,D00280065,None,1,None,None,18190888808,1
None,2020-04-28,四川省成都市新都区新繁镇金龙街9号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510114,新都区,1583424000000,None,None,2010140589,0,30.874066,None,104.011015,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,新繁镇雅迪,None,D00280060,None,1,None,None,15928782858,1
None,2020-04-28,四川省成都市都江堰市胥家镇石龙下街37号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510181,都江堰市,1583424000000,None,None,2010139589,0,30.997532,None,103.697153,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,胥家雅迪,None,D00280013,None,1,None,None,13678082892,1
None,2020-04-28,四川省成都市郫都区郫筒镇成灌东路201-209号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510117,郫都区,1583424000000,None,None,2010138589,0,30.811664,None,103.896613,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,郫县成灌东路一段雅迪电动车,None,D00280010,None,1,None,None,13258155730,1
None,2020-04-28,四川省成都市双流区永安镇太平街379号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510116,双流区,1583424000000,None,None,2010137589,0,30.40704,None,103.988737,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,永安雅迪,None,D00280024,None,1,None,None,18228028598,1
None,2020-04-28,四川省成都市龙泉驿区公园路一段45号（红旗连锁、妇幼保健院）,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510112,龙泉驿区,1583424000000,None,None,2010136589,0,30.562527,None,104.276271,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,龙泉驿区公园路一段,None,D00280014,None,1,None,None,13330989706,1
None,2020-04-28,四川省成都市双流区柑梓树场镇新村4组,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510116,双流区,1583424000000,None,None,2010135589,0,30.64573,None,103.86185,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,温江县柑梓树场镇雅迪,None,D00280058,None,1,None,None,18080477024,1
None,2020-04-28,四川省成都市都江堰市奎光路447一449号,None,None,"{""bussinessDay"":[1,2,3,4,5,6,7],""bussinessHours"":[""08:30-18:30""],""bTime"":{""ids"":1,""name"":""周一至周日: 08:30-18:30"",""option"":[""08:30-18:30""],""val"":[1,2,3,4,5,6,7],""wik"":[""周一"",""周二"",""周三"",""周四"",""周五"",""周六"",""周日""],""$$hashKey"":""object:4514""}}",510100,成都市,None,None,510181,都江堰市,1583424000000,None,None,2010134589,0,30.980163,None,103.618506,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,易科雅迪店,None,D00280051,None,1,None,None,13402883127,1
None,2020-04-28,四川省成都市新津县玉津镇黄鹤大道1号63、65号1层,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510132,新津县,1583424000000,None,None,2010133589,0,30.414398,None,103.799811,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,新津县黄鹤大道雅迪电动车,None,D00280009,None,1,None,None,13540128136,1
None,2020-04-28,四川省成都市双流区华阳镇正东中街18号（华泰小区）,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510116,双流区,1583424000000,None,None,2010132589,0,30.502403,None,104.058308,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,华阳雅迪,None,D00280128,None,1,None,None,13551823380,1
None,2020-04-28,四川省成都市蒲江县鹤山街道东港蓝湾,None,None,"{""bussinessDay"":[1,2,6,7],""bussinessHours"":[""08:00-12:00"",""13:00-22:00""],""bTime"":{""ids"":1,""name"":""周一、周二、 周六、周日: 08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2,6,7],""wik"":[""周一"",""周二"",""周六"",""周日""],""$$hashKey"":""object:2843""}}&&{""bussinessDay"":[3,4,5],""bussinessHours"":[""08:00-12:00"",""13:00-14:00""],""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""],""$$hashKey"":""object:2844""}}",510100,成都市,None,None,510131,蒲江县,1583424000000,None,None,2010131589,0,30.191809,None,103.519168,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,蒲江爽飞车行,None,D00280008,None,1,None,None,15902816598,1
None,2020-04-28,四川省成都市温江区太平街33号附8号,None,None,"{""bussinessDay"":[1,2,3,4,5,6,7],""bussinessHours"":[""08:00-12:00"",""13:00-22:00""],""bTime"":{""ids"":1,""name"":""周一至周日: 08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2,3,4,5,6,7],""wik"":[""周一"",""周二"",""周三"",""周四"",""周五"",""周六"",""周日""],""$$hashKey"":""object:2247""}}",510100,成都市,None,None,510115,温江区,1583424000000,None,None,2010130589,0,30.400001,None,103.621614,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,温江鑫宇车行,None,D00280159,None,1,None,None,13111888930,1
None,2020-04-28,四川省成都市新都区大丰街道花都大道与方元路交叉处雅迪电动车,None,None,"{""bussinessDay"":[1,2,3,4,5,6,7],""bussinessHours"":[""09:00-19:30""],""bTime"":{""name"":""周一至周日: 09:00-19:30"",""ids"":3,""wik"":[""周一"",""周二"",""周三"",""周四"",""周五"",""周六"",""周日""],""option"":[""09:00-19:30""],""$$hashKey"":""object:5832"",""val"":[1,2,3,4,5,6,7]}}",510100,成都市,None,None,510114,新都区,1583424000000,None,None,2010129589,0,30.760885,None,104.063386,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,八一雅迪,None,D00280004,None,1,None,None,18180631097,1
None,2020-04-28,四川省成都市金牛区五块石电器市场三楼入口处,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510106,金牛区,1583424000000,None,None,2010128589,0,30.70529,None,104.06605,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,金牛区五块石电动车大市场雅迪电动车,None,D00280003,None,1,None,None,13541182906,1
None,2020-04-28,四川省成都市锦江区经华南路20-26号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510104,锦江区,1583424000000,None,None,2010127589,0,30.642902,None,104.10455,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,牛市口雅迪,None,D00280002,None,1,None,None,13308085706,1
None,2020-04-28,四川省成都市青羊区西玉龙街203号附3号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510105,青羊区,1583424000000,None,None,2010126589,0,30.666796,None,104.06732,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,玉龙街雅迪,None,D00280001,None,1,None,None,15308041668,1
None,2020-04-28,四川省成都市崇州市杨祠街118号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510100,成都市,None,None,510184,崇州市,1583424000000,None,None,2010125589,0,30.625642,None,103.671037,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,崇州市学府街雅迪电动车,None,D00280005,None,1,None,None,13551183889,1
None,2020-04-28,四川省巴中市平昌县新平街西段162号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",511900,巴中市,None,None,511923,平昌县,1583424000000,None,None,2010124589,0,31.570908,None,107.09536,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,平昌雅迪专卖店,None,D08180043,None,1,None,None,13980291170,1
None,2020-04-28,四川省自贡市自流井区汇东路西段694号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510300,自贡市,None,None,510302,自流井区,1583424000000,None,None,2010123589,0,29.333242,None,104.751213,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,自贡一对山雅迪,None,D08130043,None,1,None,None,13388333390,1
None,2020-04-28,四川省自贡市沿滩区沿滩镇企辉公司集资房,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510300,自贡市,None,None,510311,沿滩区,1583424000000,None,None,2010122589,0,29.275338,None,104.875047,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,沿滩668雅迪,None,D08130034,None,1,None,None,13398138333,1
None,2020-04-28,四川省自贡市荣县二佛路风雨桥,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510300,自贡市,None,None,510321,荣县,1583424000000,None,None,2010121589,0,29.452447,None,104.418296,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,荣县二佛路雅迪,None,D08130033,None,1,None,None,13990021636,1
None,2020-04-28,四川省自贡市富顺县富世镇釜江大道中段366号门面,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",510300,自贡市,None,None,510322,富顺县,1583424000000,None,None,2010120589,0,29.180181,None,104.973929,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,富顺县雅迪电动车,None,D08130007,None,1,None,None,13330803952,1
None,2020-04-28,四川省资阳市安岳县岳阳镇北大街184号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",512000,资阳市,None,None,512021,安岳县,1583424000000,None,None,2010119589,0,30.110028,None,105.351577,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,安岳县岳阳镇北大街雅迪,None,D00280277,None,1,None,None,18982957437,1
None,2020-04-28,四川省资阳市乐至县资阳市乐至县金蕙路48号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",512000,资阳市,None,None,512022,乐至县,1583424000000,None,None,2010118589,0,30.275487,None,105.019916,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,乐至县雅迪电动车,None,D08320004,None,1,None,None,13708268692,1
None,2020-04-28,四川省资阳市雁江区天宇市场十字路口,None,None,"{""bussinessDay"":[1,2],""bussinessHours"":[""08:00-12:00"",""13:00-22:00""],""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""],""$$hashKey"":""object:147""}}&&{""bussinessDay"":[3,4,5],""bussinessHours"":[""08:00-12:00"",""13:00-14:00""],""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""],""$$hashKey"":""object:148""}}",512000,资阳市,None,None,512002,雁江区,1583424000000,None,None,2010117589,0,30.136973,None,104.633261,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,雅迪天宇店,None,D00280617,None,1,None,None,13708247778,1
None,2020-04-28,四川省宜宾市长宁县竹都大道1段40-48号,None,None,"{""bussinessDay"":[1,2],""bussinessHours"":[""07:30-22:00""],""bTime"":{""ids"":1,""name"":""周一、周二: 07:30-22:00"",""option"":[""07:30-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""],""$$hashKey"":""object:15900""}}&&{""bussinessDay"":[3,4,5,6,7],""bussinessHours"":[""07:30-22:00""],""bTime"":{""ids"":2,""name"":""周三至周日: 07:30-22:00"",""option"":[""07:30-22:00""],""val"":[3,4,5,6,7],""wik"":[""周三"",""周四"",""周五"",""周六"",""周日""],""$$hashKey"":""object:15901""}}",511500,宜宾市,None,None,511524,长宁县,1583424000000,None,None,2010116589,0,28.577349,None,104.914158,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,长宁雅迪旗舰店,None,D08310070,None,1,None,None,18011213811,1
None,2020-04-28,四川省宜宾市高县金岭路70号,None,None,"{""bTime"":{""ids"":1,""name"":""周一、周二:08:00-12:00、13:00-22:00"",""option"":[""08:00-12:00"",""13:00-22:00""],""val"":[1,2],""wik"":[""周一"",""周二""]},""businessDay"":[1,2],""businessHours"":[""08:00-12:00"",""13:00-22:00""]}&&{""bTime"":{""ids"":2,""name"":""周三至周五:08:00-12:00、13:00-14:00"",""option"":[""08:00-12:00"",""13:00-14:00""],""val"":[3,4,5],""wik"":[""周三"",""周四"",""周五""]},""businessDay"":[3,4,5],""businessHours"":[""08:00-12:00"",""13:00-14:00""]}",511500,宜宾市,None,None,511525,高县,1583424000000,None,None,2010115589,0,28.392525,None,104.55763,None,None,None,1,None,None,None,None,None,None,100000800589,510000,四川省,0,None,None,None,0,None,None,None,None,https://image-c.weimobwmc.com/saas-wxbiz/0964ad5c428c4b46a578aae2c49801dc.png,高县金岭路雅迪一店,None,D08310022,None,1,None,None,13890933099,1
